ts,open,high,low,close,volume
2026-05-20 04:35:00+00:00,184.457,184.463,184.432,184.437,615
2026-05-20 04:40:00+00:00,184.437,184.438,184.402,184.403,375
2026-05-20 04:45:00+00:00,184.403,184.419,184.383,184.418,362
2026-05-20 04:50:00+00:00,184.418,184.462,184.415,184.462,806
2026-05-20 04:55:00+00:00,184.462,184.465,184.433,184.437,457
2026-05-20 05:00:00+00:00,184.437,184.455,184.435,184.451,459
2026-05-20 05:05:00+00:00,184.451,184.464,184.435,184.435,378
2026-05-20 05:10:00+00:00,184.435,184.45,184.433,184.444,228
2026-05-20 05:15:00+00:00,184.444,184.46,184.407,184.413,298
2026-05-20 05:20:00+00:00,184.413,184.414,184.287,184.405,551
2026-05-20 05:25:00+00:00,184.405,184.41,184.369,184.379,441
2026-05-20 05:30:00+00:00,184.379,184.382,184.35,184.367,701
2026-05-20 05:35:00+00:00,184.367,184.371,184.287,184.288,593
2026-05-20 05:40:00+00:00,184.288,184.33,184.285,184.315,463
2026-05-20 05:45:00+00:00,184.315,184.318,184.302,184.313,442
2026-05-20 05:50:00+00:00,184.313,184.342,184.307,184.319,342
2026-05-20 05:55:00+00:00,184.319,184.326,184.299,184.315,383
2026-05-20 06:00:00+00:00,184.315,184.316,184.283,184.307,391
2026-05-20 06:05:00+00:00,184.307,184.335,184.301,184.333,314
2026-05-20 06:10:00+00:00,184.334,184.347,184.306,184.322,299
2026-05-20 06:15:00+00:00,184.322,184.357,184.316,184.335,277
2026-05-20 06:20:00+00:00,184.335,184.35,184.334,184.349,249
2026-05-20 06:25:00+00:00,184.349,184.357,184.324,184.349,367
2026-05-20 06:30:00+00:00,184.349,184.355,184.325,184.343,364
2026-05-20 06:35:00+00:00,184.343,184.371,184.338,184.36,588
2026-05-20 06:40:00+00:00,184.36,184.363,184.342,184.352,347
2026-05-20 06:45:00+00:00,184.352,184.366,184.345,184.359,252
2026-05-20 06:50:00+00:00,184.359,184.38,184.342,184.342,232
2026-05-20 06:55:00+00:00,184.342,184.346,184.313,184.326,294
2026-05-20 07:00:00+00:00,184.326,184.347,184.309,184.344,442
2026-05-20 07:05:00+00:00,184.344,184.364,184.336,184.357,185
2026-05-20 07:10:00+00:00,184.357,184.364,184.336,184.348,257
2026-05-20 07:15:00+00:00,184.348,184.36,184.342,184.344,193
2026-05-20 07:20:00+00:00,184.344,184.364,184.339,184.359,255
2026-05-20 07:25:00+00:00,184.359,184.376,184.353,184.364,237
2026-05-20 07:30:00+00:00,184.364,184.371,184.336,184.337,246
2026-05-20 07:35:00+00:00,184.337,184.359,184.314,184.359,288
2026-05-20 07:40:00+00:00,184.359,184.41,184.358,184.406,308
2026-05-20 07:45:00+00:00,184.406,184.408,184.395,184.404,245
2026-05-20 07:50:00+00:00,184.404,184.41,184.383,184.383,250
2026-05-20 07:55:00+00:00,184.383,184.409,184.366,184.371,343
2026-05-20 08:00:00+00:00,184.375,184.417,184.375,184.41,408
2026-05-20 08:05:00+00:00,184.41,184.416,184.386,184.391,205
2026-05-20 08:10:00+00:00,184.391,184.396,184.366,184.371,204
2026-05-20 08:15:00+00:00,184.371,184.371,184.342,184.361,209
2026-05-20 08:20:00+00:00,184.361,184.38,184.358,184.371,255
2026-05-20 08:25:00+00:00,184.371,184.371,184.305,184.308,339
2026-05-20 08:30:00+00:00,184.308,184.339,184.306,184.333,456
2026-05-20 08:35:00+00:00,184.333,184.352,184.328,184.333,269
2026-05-20 08:40:00+00:00,184.333,184.334,184.29,184.302,234
2026-05-20 08:45:00+00:00,184.302,184.31,184.281,184.288,284
2026-05-20 08:50:00+00:00,184.288,184.308,184.271,184.307,339
2026-05-20 08:55:00+00:00,184.307,184.354,184.305,184.337,327
2026-05-20 09:00:00+00:00,184.336,184.376,184.307,184.372,652
2026-05-20 09:05:00+00:00,184.372,184.38,184.353,184.368,431
2026-05-20 09:10:00+00:00,184.368,184.373,184.344,184.361,301
2026-05-20 09:15:00+00:00,184.361,184.414,184.36,184.405,520
2026-05-20 09:20:00+00:00,184.405,184.407,184.375,184.389,508
2026-05-20 09:25:00+00:00,184.389,184.395,184.373,184.391,460
2026-05-20 09:30:00+00:00,184.391,184.406,184.379,184.381,454
2026-05-20 09:35:00+00:00,184.381,184.396,184.353,184.37,460
2026-05-20 09:40:00+00:00,184.37,184.39,184.36,184.385,312
2026-05-20 09:45:00+00:00,184.385,184.39,184.356,184.356,328
2026-05-20 09:50:00+00:00,184.356,184.397,184.351,184.352,407
2026-05-20 09:55:00+00:00,184.352,184.365,184.324,184.359,492
2026-05-20 10:00:00+00:00,184.361,184.374,184.349,184.354,573
2026-05-20 10:05:00+00:00,184.354,184.394,184.34,184.391,421
2026-05-20 10:10:00+00:00,184.391,184.398,184.36,184.371,403
2026-05-20 10:15:00+00:00,184.371,184.371,184.341,184.359,508
2026-05-20 10:20:00+00:00,184.359,184.407,184.349,184.382,377
2026-05-20 10:25:00+00:00,184.382,184.395,184.355,184.36,448
2026-05-20 10:30:00+00:00,184.36,184.378,184.341,184.375,470
