ts,open,high,low,close,volume,spread
2026-05-07 17:05:00+00:00,4716.375,4719.425,4714.635,4716.475,2087,0.568575946334466
2026-05-07 17:10:00+00:00,4716.675,4718.435,4711.565,4714.375,2462,0.5717059301381083
2026-05-07 17:15:00+00:00,4714.565,4715.575,4705.715,4706.325,2753,0.5499073737740662
2026-05-07 17:20:00+00:00,4706.375,4716.415,4705.355,4715.445,3177,0.512434057286759
2026-05-07 17:25:00+00:00,4715.395,4718.838,4687.565,4698.975,3847,0.5968435144268235
2026-05-07 17:30:00+00:00,4698.945,4703.285,4693.275,4699.275,3401,0.5841887680094205
2026-05-07 17:35:00+00:00,4699.295,4704.105,4695.655,4703.215,3534,0.5520880022637091
2026-05-07 17:40:00+00:00,4703.235,4705.995,4698.078,4699.505,3171,0.5493150425733109
2026-05-07 17:45:00+00:00,4699.395,4703.455,4698.095,4699.555,3123,0.5253474223503161
2026-05-07 17:50:00+00:00,4699.575,4704.155,4697.715,4704.125,2815,0.5443374777975108
2026-05-07 17:55:00+00:00,4704.145,4711.945,4702.785,4711.295,3119,0.5615508175697417
2026-05-07 18:00:00+00:00,4711.255,4712.285,4706.565,4707.445,2678,0.551587752053782
2026-05-07 18:05:00+00:00,4707.465,4711.825,4706.425,4707.455,2197,0.5503090578060994
2026-05-07 18:10:00+00:00,4707.365,4709.705,4705.035,4707.905,2354,0.5389222599830353
2026-05-07 18:15:00+00:00,4707.905,4709.795,4706.595,4708.245,1968,0.5379974593495946
2026-05-07 18:20:00+00:00,4708.245,4710.835,4706.235,4706.465,2714,0.5452962417096551
2026-05-07 18:25:00+00:00,4706.775,4712.885,4705.505,4712.735,2673,0.5359315375982002
2026-05-07 18:30:00+00:00,4712.675,4715.215,4711.545,4713.555,2318,0.5057489214840376
2026-05-07 18:35:00+00:00,4713.515,4716.015,4707.315,4713.055,2694,0.5346926503340648
2026-05-07 18:40:00+00:00,4713.035,4714.605,4703.075,4705.985,2527,0.5023110407597882
2026-05-07 18:45:00+00:00,4705.875,4708.865,4698.455,4700.415,3245,0.5767593220339117
2026-05-07 18:50:00+00:00,4700.355,4704.665,4695.295,4703.155,3241,0.5278080839247169
2026-05-07 18:55:00+00:00,4703.155,4711.245,4701.845,4709.495,2792,0.5445530085959982
2026-05-07 19:00:00+00:00,4709.555,4712.745,4704.815,4705.635,2299,0.5711396259243087
2026-05-07 19:05:00+00:00,4705.535,4711.275,4705.535,4709.705,2506,0.5892956903431879
2026-05-07 19:10:00+00:00,4709.625,4711.295,4708.505,4709.805,1960,0.5722765306122501
2026-05-07 19:15:00+00:00,4709.835,4710.625,4699.695,4702.075,2656,0.5685368975903514
2026-05-07 19:20:00+00:00,4701.995,4705.305,4698.925,4700.305,2924,0.5449692202462314
2026-05-07 19:25:00+00:00,4700.305,4706.265,4697.675,4705.015,3096,0.5442877906976793
2026-05-07 19:30:00+00:00,4704.995,4708.165,4703.605,4707.765,2236,0.5728559928443662
2026-05-07 19:35:00+00:00,4707.945,4711.935,4706.865,4710.765,2290,0.5296847161571846
2026-05-07 19:40:00+00:00,4710.785,4711.765,4707.975,4709.585,1932,0.5105569358177949
2026-05-07 19:45:00+00:00,4709.535,4709.835,4705.085,4708.165,1839,0.5042512234910234
2026-05-07 19:50:00+00:00,4708.335,4710.665,4703.748,4706.245,3105,0.486399355877616
2026-05-07 19:55:00+00:00,4705.965,4708.918,4702.555,4702.745,2898,0.5223053830227707
2026-05-07 20:00:00+00:00,4702.705,4718.915,4702.695,4716.115,2256,0.597796985815598
2026-05-07 20:05:00+00:00,4716.325,4716.855,4710.595,4711.035,1136,0.5890466549295992
2026-05-07 20:10:00+00:00,4711.075,4712.905,4710.575,4711.375,1176,0.5693767006802508
2026-05-07 20:15:00+00:00,4711.665,4712.675,4709.095,4711.835,1001,0.5777032967032876
2026-05-07 20:20:00+00:00,4711.815,4713.785,4710.655,4712.895,964,0.5586607883817427
2026-05-07 20:25:00+00:00,4712.865,4714.095,4712.105,4712.805,804,0.5817350746268296
2026-05-07 20:30:00+00:00,4712.835,4715.495,4709.895,4713.095,695,0.5895582733813021
2026-05-07 20:35:00+00:00,4713.115,4713.885,4697.675,4698.325,1894,0.5856388595564825
2026-05-07 20:40:00+00:00,4698.275,4706.445,4696.485,4703.665,1361,0.6350991917707701
2026-05-07 20:45:00+00:00,4703.685,4703.825,4698.885,4702.165,1105,0.6613990950226298
2026-05-07 20:50:00+00:00,4702.125,4702.395,4694.055,4695.325,881,0.6584018161180453
