ts,open,high,low,close,volume,spread
2022-05-31 14:00:00+00:00,1850.781,1851.144,1844.788,1845.733,2040,0.3786367647058776
2022-05-31 14:05:00+00:00,1845.762,1847.168,1843.848,1845.168,2023,0.36566040533860783
2022-05-31 14:10:00+00:00,1845.168,1847.418,1844.798,1846.358,1410,0.37392765957446955
2022-05-31 14:15:00+00:00,1846.388,1846.583,1843.998,1844.603,1652,0.3742227602905552
2022-05-31 14:20:00+00:00,1844.603,1846.068,1842.148,1842.648,1586,0.37488776796973083
2022-05-31 14:25:00+00:00,1842.648,1843.353,1839.848,1842.513,1692,0.35195035460993096
2022-05-31 14:30:00+00:00,1842.523,1844.283,1842.008,1843.788,1454,0.3684821182943605
2022-05-31 14:35:00+00:00,1843.788,1846.778,1843.158,1846.408,1435,0.360663414634143
2022-05-31 14:40:00+00:00,1846.468,1846.469,1844.723,1845.498,1147,0.36214821272885134
2022-05-31 14:45:00+00:00,1845.553,1846.708,1844.558,1845.518,1095,0.37060913242008864
2022-05-31 14:50:00+00:00,1845.526,1845.848,1844.538,1845.418,1015,0.36441477832511404
2022-05-31 14:55:00+00:00,1845.389,1845.678,1844.128,1845.168,1159,0.38085332182916176
2022-05-31 15:00:00+00:00,1845.138,1846.898,1844.789,1846.408,1182,0.38158883248730213
2022-05-31 15:05:00+00:00,1846.408,1846.988,1845.083,1845.118,1047,0.38580133715378023
2022-05-31 15:10:00+00:00,1845.118,1845.558,1843.768,1843.778,1056,0.3768030303030277
2022-05-31 15:15:00+00:00,1843.768,1844.268,1843.338,1843.658,1141,0.34772918492550753
2022-05-31 15:20:00+00:00,1843.673,1843.998,1841.588,1841.998,1483,0.3481362103843567
2022-05-31 15:25:00+00:00,1841.998,1842.068,1840.758,1840.938,1245,0.3444698795180679
2022-05-31 15:30:00+00:00,1840.938,1841.863,1840.098,1840.098,1227,0.34342379788101124
2022-05-31 15:35:00+00:00,1840.143,1841.828,1840.034,1841.098,1087,0.3534848206071739
2022-05-31 15:40:00+00:00,1841.128,1841.993,1840.668,1841.806,910,0.34103956043956446
2022-05-31 15:45:00+00:00,1841.806,1842.328,1841.483,1841.688,970,0.33168659793814187
2022-05-31 15:50:00+00:00,1841.674,1843.418,1841.478,1843.118,987,0.3546960486322244
2022-05-31 15:55:00+00:00,1843.118,1843.748,1843.064,1843.478,655,0.3661541984732632
2022-05-31 16:00:00+00:00,1843.468,1843.718,1842.408,1842.988,663,0.34522926093514766
